Deposit Agent DT1 issued aDeposit of $442 at 12/02/2024 21:58:09 ET Transaction Number : 1

Deposit Agent DT3 issued aDeposit of $495 at 12/02/2024 21:58:09 ET Transaction Number : 3

	Withdrawal Agent WT4 issued aWithdrawal of $91 at 12/02/2024 21:58:10 ET Transaction Number : 22
	Withdrawal Agent WT3 issued a Withdrawal of $87 at 14/02/2024 22:27:45 Eastern Time Transaction Number : 469

	Withdrawal Agent WT5 issued a Withdrawal of $94 at 14/02/2024 22:27:45 Eastern Time Transaction Number : 470

	Withdrawal Agent WT6 issued a Withdrawal of $87 at 14/02/2024 22:27:45 Eastern Time Transaction Number : 474

	Withdrawal Agent WT6 issued a Withdrawal of $91 at 14/02/2024 22:27:45 Eastern Time Transaction Number : 233

Deposit Agent DT4 issued a Deposit of $453 at 14/02/2024 22:27:45 Eastern Time Transaction Number : 475

	Withdrawal Agent WT4 issued a Withdrawal of $79 at 14/02/2024 22:27:46 Eastern Time Transaction Number : 491

	Withdrawal Agent WT2 issued a Withdrawal of $94 at 14/02/2024 22:27:46 Eastern Time Transaction Number : 493

	Withdrawal Agent WT8 issued a Withdrawal of $81 at 14/02/2024 22:27:46 Eastern Time Transaction Number : 496

Deposit Agent DT3 issued a Deposit of $433 at 14/02/2024 22:27:46 Eastern Time Transaction Number : 500

Deposit Agent DT5 issued a Deposit of $407 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 503

	Withdrawal Agent WT1 issued a Withdrawal of $84 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 508

	Withdrawal Agent WT2 issued a Withdrawal of $80 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 511

Deposit Agent DT2 issued a Deposit of $464 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 244

	Withdrawal Agent WT1 issued a Withdrawal of $91 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 245

	Withdrawal Agent WT5 issued a Withdrawal of $94 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 246

	Withdrawal Agent WT1 issued a Withdrawal of $78 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 518

	Withdrawal Agent WT2 issued a Withdrawal of $91 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 519

Deposit Agent DT3 issued a Deposit of $487 at 14/02/2024 22:27:47 Eastern Time Transaction Number : 251

	Withdrawal Agent WT8 issued a Withdrawal of $92 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 253

	Withdrawal Agent WT6 issued a Withdrawal of $94 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 254

	Withdrawal Agent WT5 issued a Withdrawal of $96 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 256

	Withdrawal Agent WT8 issued a Withdrawal of $97 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 257

	Withdrawal Agent WT9 issued a Withdrawal of $86 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 262

	Withdrawal Agent WT10 issued a Withdrawal of $88 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 263

	Withdrawal Agent WT4 issued a Withdrawal of $91 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 264

	Withdrawal Agent WT4 issued a Withdrawal of $85 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 266

Deposit Agent DT4 issued a Deposit of $404 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 267

	Withdrawal Agent WT1 issued a Withdrawal of $82 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 271

	Withdrawal Agent WT5 issued a Withdrawal of $83 at 14/02/2024 22:27:48 Eastern Time Transaction Number : 272

Deposit Agent DT1 issued a Deposit of $402 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 526

	Withdrawal Agent WT8 issued a Withdrawal of $89 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 527

Deposit Agent DT3 issued a Deposit of $493 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 278

	Withdrawal Agent WT10 issued a Withdrawal of $81 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 534

	Withdrawal Agent WT9 issued a Withdrawal of $78 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 281

	Withdrawal Agent WT2 issued a Withdrawal of $96 at 14/02/2024 22:27:49 Eastern Time Transaction Number : 537

	Withdrawal Agent WT7 issued a Withdrawal of $85 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 289

Deposit Agent DT1 issued a Deposit of $447 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 1

Deposit Agent DT4 issued a Deposit of $418 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 4

Deposit Agent DT1 issued a Deposit of $484 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 291

	Withdrawal Agent WT1 issued a Withdrawal of $94 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 7

Deposit Agent DT4 issued a Deposit of $400 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 9

	Withdrawal Agent WT4 issued a Withdrawal of $88 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 13

	Withdrawal Agent WT6 issued a Withdrawal of $93 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 299

	Withdrawal Agent WT1 issued a Withdrawal of $97 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 16

	Withdrawal Agent WT7 issued a Withdrawal of $99 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 303

	Withdrawal Agent WT1 issued a Withdrawal of $94 at 14/02/2024 22:27:50 Eastern Time Transaction Number : 305

	Withdrawal Agent WT5 issued a Withdrawal of $89 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 21

	Withdrawal Agent WT2 issued a Withdrawal of $97 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 309

Deposit Agent DT2 issued a Deposit of $468 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 544

	Withdrawal Agent WT1 issued a Withdrawal of $95 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 545

	Withdrawal Agent WT8 issued a Withdrawal of $96 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 25

	Withdrawal Agent WT3 issued a Withdrawal of $84 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 27

	Withdrawal Agent WT4 issued a Withdrawal of $83 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 313

Deposit Agent DT2 issued a Deposit of $494 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 551

	Withdrawal Agent WT2 issued a Withdrawal of $84 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 33

	Withdrawal Agent WT4 issued a Withdrawal of $96 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 34

Deposit Agent DT5 issued a Deposit of $478 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 35

	Withdrawal Agent WT8 issued a Withdrawal of $76 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 40

	Withdrawal Agent WT6 issued a Withdrawal of $94 at 14/02/2024 22:27:51 Eastern Time Transaction Number : 322

	Withdrawal Agent WT9 issued a Withdrawal of $98 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 325

	Withdrawal Agent WT10 issued a Withdrawal of $88 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 44

	Withdrawal Agent WT2 issued a Withdrawal of $84 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 564

	Withdrawal Agent WT5 issued a Withdrawal of $90 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 326

Deposit Agent DT1 issued a Deposit of $394 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 328

	Withdrawal Agent WT3 issued a Withdrawal of $81 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 52

	Withdrawal Agent WT5 issued a Withdrawal of $92 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 330

	Withdrawal Agent WT6 issued a Withdrawal of $91 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 571

	Withdrawal Agent WT3 issued a Withdrawal of $85 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 333

	Withdrawal Agent WT3 issued a Withdrawal of $76 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 335

	Withdrawal Agent WT8 issued a Withdrawal of $90 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 574

	Withdrawal Agent WT3 issued a Withdrawal of $79 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 339

	Withdrawal Agent WT7 issued a Withdrawal of $96 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 64

	Withdrawal Agent WT2 issued a Withdrawal of $80 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 577

	Withdrawal Agent WT9 issued a Withdrawal of $76 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 65

	Withdrawal Agent WT8 issued a Withdrawal of $83 at 14/02/2024 22:27:52 Eastern Time Transaction Number : 66

	Withdrawal Agent WT10 issued a Withdrawal of $85 at 14/02/2024 22:27:53 Eastern Time Transaction Number : 75

	Withdrawal Agent WT5 issued a Withdrawal of $95 at 14/02/2024 22:27:53 Eastern Time Transaction Number : 77

Deposit Agent DT1 issued a Deposit of $358 at 14/02/2024 22:27:53 Eastern Time Transaction Number : 589

	Withdrawal Agent WT8 issued a Withdrawal of $90 at 14/02/2024 22:27:54 Eastern Time Transaction Number : 594

Deposit Agent DT5 issued a Deposit of $378 at 14/02/2024 22:27:54 Eastern Time Transaction Number : 346

	Withdrawal Agent WT6 issued a Withdrawal of $92 at 14/02/2024 22:27:54 Eastern Time Transaction Number : 602

	Withdrawal Agent WT1 issued a Withdrawal of $98 at 14/02/2024 22:27:54 Eastern Time Transaction Number : 355

	Withdrawal Agent WT7 issued a Withdrawal of $87 at 14/02/2024 22:27:54 Eastern Time Transaction Number : 356

	Withdrawal Agent WT10 issued a Withdrawal of $92 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 359

	Withdrawal Agent WT9 issued a Withdrawal of $80 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 91

	Withdrawal Agent WT7 issued a Withdrawal of $78 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 366

	Withdrawal Agent WT8 issued a Withdrawal of $81 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 93

Deposit Agent DT4 issued a Deposit of $401 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 613

Deposit Agent DT3 issued a Deposit of $398 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 98

	Withdrawal Agent WT2 issued a Withdrawal of $80 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 100

	Withdrawal Agent WT4 issued a Withdrawal of $88 at 14/02/2024 22:27:55 Eastern Time Transaction Number : 107

	Withdrawal Agent WT5 issued a Withdrawal of $79 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 108

Deposit Agent DT3 issued a Deposit of $424 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 629

	Withdrawal Agent WT10 issued a Withdrawal of $77 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 630

Deposit Agent DT2 issued a Deposit of $355 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 631

	Withdrawal Agent WT8 issued a Withdrawal of $99 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 633

	Withdrawal Agent WT3 issued a Withdrawal of $85 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 640

	Withdrawal Agent WT3 issued a Withdrawal of $95 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 643

	Withdrawal Agent WT5 issued a Withdrawal of $93 at 14/02/2024 22:27:56 Eastern Time Transaction Number : 645

	Withdrawal Agent WT7 issued a Withdrawal of $76 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 649

	Withdrawal Agent WT4 issued a Withdrawal of $87 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 660

	Withdrawal Agent WT5 issued a Withdrawal of $89 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 122

	Withdrawal Agent WT1 issued a Withdrawal of $83 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 124

	Withdrawal Agent WT10 issued a Withdrawal of $90 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 667

	Withdrawal Agent WT1 issued a Withdrawal of $95 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 670

	Withdrawal Agent WT1 issued a Withdrawal of $84 at 14/02/2024 22:27:57 Eastern Time Transaction Number : 671

	Withdrawal Agent WT2 issued a Withdrawal of $81 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 128

Deposit Agent DT1 issued a Deposit of $443 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 130

	Withdrawal Agent WT5 issued a Withdrawal of $83 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 131

	Withdrawal Agent WT10 issued a Withdrawal of $91 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 132

	Withdrawal Agent WT5 issued a Withdrawal of $86 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 134

Deposit Agent DT4 issued a Deposit of $463 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 141

	Withdrawal Agent WT9 issued a Withdrawal of $85 at 14/02/2024 22:27:58 Eastern Time Transaction Number : 143

	Withdrawal Agent WT1 issued a Withdrawal of $96 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 148

	Withdrawal Agent WT7 issued a Withdrawal of $87 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 156

	Withdrawal Agent WT5 issued a Withdrawal of $83 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 161

	Withdrawal Agent WT5 issued a Withdrawal of $78 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 162

	Withdrawal Agent WT8 issued a Withdrawal of $77 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 164

	Withdrawal Agent WT6 issued a Withdrawal of $98 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 165

	Withdrawal Agent WT7 issued a Withdrawal of $98 at 14/02/2024 22:27:59 Eastern Time Transaction Number : 167

	Withdrawal Agent WT3 issued a Withdrawal of $85 at 14/02/2024 22:28:01 Eastern Time Transaction Number : 182

	Withdrawal Agent WT1 issued a Withdrawal of $91 at 14/02/2024 22:28:01 Eastern Time Transaction Number : 185

	Withdrawal Agent WT8 issued a Withdrawal of $97 at 14/02/2024 22:28:04 Eastern Time Transaction Number : 201

Deposit Agent DT5 issued a Deposit of $416 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 204

	Withdrawal Agent WT5 issued a Withdrawal of $88 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 205

	Withdrawal Agent WT8 issued a Withdrawal of $82 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 212

	Withdrawal Agent WT5 issued a Withdrawal of $86 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 216

	Withdrawal Agent WT6 issued a Withdrawal of $98 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 217

	Withdrawal Agent WT8 issued a Withdrawal of $91 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 221

	Withdrawal Agent WT3 issued a Withdrawal of $89 at 14/02/2024 22:28:05 Eastern Time Transaction Number : 222

	Withdrawal Agent WT5 issued a Withdrawal of $99 at 14/02/2024 22:28:08 Eastern Time Transaction Number : 233

Deposit Agent DT3 issued a Deposit of $474 at 14/02/2024 22:28:08 Eastern Time Transaction Number : 234

	Withdrawal Agent WT8 issued a Withdrawal of $96 at 14/02/2024 22:28:08 Eastern Time Transaction Number : 235

	Withdrawal Agent WT3 issued a Withdrawal of $96 at 14/02/2024 22:28:08 Eastern Time Transaction Number : 240

	Withdrawal Agent WT2 issued a Withdrawal of $89 at 14/02/2024 22:28:09 Eastern Time Transaction Number : 243

	Withdrawal Agent WT4 issued a Withdrawal of $85 at 14/02/2024 22:28:10 Eastern Time Transaction Number : 249

Deposit Agent DT1 issued a Deposit of $405 at 14/02/2024 22:28:10 Eastern Time Transaction Number : 251

	Withdrawal Agent WT1 issued a Withdrawal of $77 at 14/02/2024 22:28:10 Eastern Time Transaction Number : 257

Deposit Agent DT5 issued a Deposit of $365 at 14/02/2024 22:28:10 Eastern Time Transaction Number : 259

	Withdrawal Agent WT10 issued a Withdrawal of $95 at 14/02/2024 22:28:10 Eastern Time Transaction Number : 266

	Withdrawal Agent WT8 issued a Withdrawal of $96 at 14/02/2024 22:28:11 Eastern Time Transaction Number : 270

	Withdrawal Agent WT7 issued a Withdrawal of $92 at 14/02/2024 22:28:11 Eastern Time Transaction Number : 272

	Withdrawal Agent WT5 issued a Withdrawal of $76 at 14/02/2024 22:28:11 Eastern Time Transaction Number : 273

	Withdrawal Agent WT5 issued a Withdrawal of $87 at 14/02/2024 22:28:11 Eastern Time Transaction Number : 275

Deposit Agent DT1 issued a Deposit of $434 at 14/02/2024 22:28:11 Eastern Time Transaction Number : 278

Deposit Agent DT2 issued a Deposit of $448 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 301

Deposit Agent DT5 issued a Deposit of $386 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 306

	Withdrawal Agent WT1 issued a Withdrawal of $81 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 307

	Withdrawal Agent WT6 issued a Withdrawal of $79 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 312

	Withdrawal Agent WT4 issued a Withdrawal of $84 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 315

	Withdrawal Agent WT3 issued a Withdrawal of $77 at 14/02/2024 22:28:13 Eastern Time Transaction Number : 317

	Withdrawal Agent WT4 issued a Withdrawal of $76 at 14/02/2024 22:28:14 Eastern Time Transaction Number : 322

	Withdrawal Agent WT7 issued a Withdrawal of $81 at 14/02/2024 22:28:14 Eastern Time Transaction Number : 323

	Withdrawal Agent WT9 issued a Withdrawal of $79 at 14/02/2024 22:28:14 Eastern Time Transaction Number : 325

